# lang=nl
abattoir	slachterij
abattoir	slachthuis
nu	nou
nu	thans
nu	heden
in	binnen
zijn	wezen
zijn	bennen
decade	jaartiental
decade	decennium
consensus	overeenstemming
blood	laf
blood	beschroomd
blood	verlegen
duel	tweegevecht
duel	tweekamp
cast	rolbezetting
cast	rolverdeling
keyboard	toetsenbord
weekend	weekeinde
polyglot	meertalige
polyglot	veeltalige
voornaam	belangrijk
voornamelijk	vnl.
qua	wat ... betreft
species	speciën
west	westwaarts
non	zuster
non	kloosterzuster
Afrikaans	Zuid-Afrikaans
sepia	zeekat
episode	aflevering
johnny's en marina's	sjonnies en anita's
haar	hun
barak	schuur
barak	tuinhuis
zak	japon
zak	jurk
ben	wees
slim	intelligent
slim	scherpzinnig
slim	schrander
slim	sluw
slim	gewiekst
slim	listig
do	ut
deem	sukkel
wilde	wildeman
wilde	bruut
wilde	woesteling
eventueel	evt.
down	depressief
down	depri
arts	dokter
arts	geneesheer
arts	heelmeester
arts	medicus
daar	ginder
daar	ginds
er	ervan
grind	schurft
boot	schip
string	tekenreeks
string	reetveter
wed	voorde
base	loog
vel	huid
vel	pels
vel	blad
vendel	compagnie
kek	kittig
kek	blits
bil	zwaaispits
bil	bilhamer
bil	tweespits
doctor	dr.
correct	juist
sorry	het spijt me
sorry	excuseer
sorry	pardon
party	fuif
party	feest
platform	podium
platform	verhoog
platform	perron
platform	plattegrond
hoop	berg
hoop	massa
hoop	stapel
community	gemeenschap
want	dewijl
dank	dankbetoon
dank	dankbetuiging
dank	dankzegging
luik	blinde
luik	blind
wier	zeegras
wier	alge
wier	alg
image	imago
link	verbinding
link	verband
link	koppeling
link	verwijzing
output	uitvoer
elf	alf
duo	tweetal
test	experiment
test	proef
kilometer	mijl
dino	dinosauriër
dino	dinosaurus
petroleum	aardolie
petroleum	ruwe
petroleum	olie
dag	etmaal
nucleus	kern
tellurium	telluur
uranium	uraan
pint	pils
spade	laat
der	ginder
der	daar
der	ginds
onthaalpagina	hoofdpagina
fork	afsplitsing
lunch	middageten
ons	hectogram
bang	vruchtig
bang	schrikachtig
bang	verschrikt
bang	angstig
bang	bevreesd
belt	gordel
belt	riem
belt	broeksriem
Helsinki	Elsenfors
zoo	dierentuin
zoo	diergaarde
New York	Nieuw-Amsterdam
import	invoer
feta	fetakaas
tap	kraan
fan	aanhanger
fan	bewonderaar
fan	supporter
terp	wierde
pianist	pianospeler
kilogram	kilo
goal	doel
goal	doelpunt
kim	horizon
Brabant	Zuid-Brabant
Brabant	Noord-Brabant
infinitief	onbepaalde wijs
backslash	omgekeerde schuine streep
backslash	schuine streep naar achter
backslash	schuine streep naar links
backslash	terugschrap
backslash	terugstreep
factotum	duivel-doet-al
factotum	manusje-van-alles
factotum	klusjesman
proper	netjes
proper	zindelijk
proper	rein
proper	schoon
transport	vervoer
dons	donsdeken
lite	laat
lite	lijfeigene
yam	jam
yam	yamswortel
trucker	truckbestuurder
trucker	vrachtwagenchauffeur
medium	halfgaar
metropolis	metropool
neger	zwarte
hymne	lofzang
corps	studentencorps
corps	natie
corps	studentenclub
corps	studentenvereniging
best	prima
tender	aanbesteding
hen	kieken
hen	kip
hen	kloek
hen	duifje
hen	kippetje
marine	zeemacht
beauty	schoonheid
beauty	prachtexemplaar
beauty	juweeltje
kitten	kattenjong
jam	confituur
jam	marmelade
incubus	nachtmerrie
moor	fluitketel
dik	vet
zit	zitting
zit	zittijd
zit	zetel
zit	zeet
zit	zetel
zit	zitje
administrator	beheerder
pollen	stuifmeel
alkali	basis
knot	kanoetstrandloper
knot	kanoetvogel
matrices	matrixen
carillon	beiaard
carillon	klokkenspel
gloednieuw	spiksplinternieuw
spiksplinternieuw	splinternieuw
pisang	banaan
pisang	pineut
dan	toen
huishoudhulp	meid
huishoudhulp	werkster
huishoudhulp	schoonmaakster
huishoudhulp	hulp in de huishouding
even	eventjes
even	effentjes
expert	deskundige
hoofdpagina	onthaalpagina
Castiliaans	Spaans
crucifix	kruisbeeld
bier	gerstenat
vandaag	heden
rennen	lopen
rennen	hardlopen
Bratislava	Presburg
sleet	slijtage
cheers	prut
cheers	santé
cheers	proost
cheers	schol
cheers	gezondheid
hectare	ha
component	onderdeel
tour de force	huzarenstuk
tour de force	krachtdaad
tour de force	krachttoer
pester	pestkop
cataract	waterval
cataract	staar
para	paratroeper
para	paracommando
zuigeling	pasgeborene
wade	schrobnet
fax	telefacsimile
fax	telefax
keeper	doelman
keeper	doelvrouw
diner	avondeten
clou	pointe
tumor	gezwel
professor	hoogleraar
libel	schotschrift
libel	smaadschrift
belligerent	oorlogvoerend
ma	mama
ma	moeder
trema	deelteken
golf	waag
tra	bospad
tra	pad
tra	brandgang
frigo	ijskast
frigo	koelkast
brada	broer
brada	maat
brada	makker
brada	vriend
Mercurius	Mercuur
dot	kleintje
dot	liefje
dot	schatje
database	databank
geelwortel	kurkuma
geelwortel	koenjit
Estisch	Ests
a.m.	's morgens
a.m.	's ochtends
flop	fiasco
flop	mislukking
flop	sof
flop	diskette
diskette	floppydisk
lipstick	lippenstift
hip	modieus
-al	oxo-
acne	jeugdpuistjes
eek	eikenschors
transfer	overdracht
mix	mengeling
mix	kruising
sucrose	sacharose
fructose	vruchtensuiker
-on	oxo-
ginder	ginds
ginder	daar
ginder	daarginds
ginder	daarginder
ginds	daar
ginds	daarginds
ginds	ginder
ginds	daarginder
rage	modegril
rage	hype
yurt	joert
elegant	sierlijk
elegant	gracieus
blitzkrieg	bliksemoorlog
Orion	Jager
hostie	ouwel
cervix	nek
cervix	hals
cervix	baarmoederhals
luxe	luxueus
tas	jat
tas	kop
tas	kopje
tas	mok
wadi	rivierdal
biceps	armbuigspier
biceps	elleboogbuiger
biceps	spierbal
etiquette	decorum
munificent	royaal
munificent	gul
munificent	genereus
munificent	goedgeefs
munificent	vrijgevig
planner	agenda
rag	spinrag
steak	biefstuk
santé	proost
santé	tsjin tsjin
stip	punt
stip	stippel
Jiddisch	jodenduits
zoenen	kussen
dentist	tandarts
firma	handelsonderneming
firma	zaak
firma	bedrijf
jeans	spijkerbroek
jeans	jeansbroek
variant	variante
manuscript	handschrift
denim	spijkerstof
rabbi	rabbijn
konijn	rob
eb	laagtij
basilica	basiliek
leeftijd	ouderdom
leeftijd	ouder
drum	trommel
website	internetsite
website	site
website	webstek
strip	strook
strip	beeldverhaal
gul	royaal
gul	genereus
gul	goedgeefs
gul	munificent
gul	vrijgevig
mens	wijf
mens	secreet
loser	mislukkeling
dogma	geloofspunt
dogma	leerstelling
dogma	leerstuk
mentor	raadsman
mentor	gids
mentor	leidsman
videogame	game
videogame	computerspel
videogame	videospel
spook	geest
spook	fantoom
voltmeter	spanningsmeter
amino-	-amine
quasi	alsof
spindel	spinklos
spindel	spinrok
hint	aanwijzing
pisser	plasser
incorrect	fout
tuberculose	tering
nul	ongeldig
nul	waardeloos
verhoog	podium
kidnapper	ontvoerder
btw	omzetbelasting
buste	borstbeeld
cyano-	-nitril
maltose	moutsuiker
samen	bijeen
stretcher	veldbed
poster	aanplakbiljet
poster	affiche
kehilla	kille
monocle	lorgnet
monocle	lorgnon
monocle	oogglas
theater	schouwburg
kater	mannetjeskat
medley	potpourri
bildungsroman	vormingsroman
kan	kunt
IT	ICT
alg	wier
pictogram	icoon
budget	begroting
jota	snars
jota	bal
jota	reet
jota	hol
alf	elf
aubergine	boulanger
nadar	nadarhek
nadar	nadarafsluiting
nadar	dranghek
sibilant	sisklank
klamboe	muskietennet
klamboe	muggennet
predator	roofdier
dolk	dagge
dolk	dag
dolk	dolkmes
dolk	ponjaard
homoseksueel	homo
homoseksueel	homofiel
protector	behoeder
protector	beschermer
protector	beschermheer
protector	protecteur
songwriter	liedjesschrijver
designer	ontwerper
Franse	Française
Vilnius	Wilnioes
bh	beha
bh	bustehouder
sm	sadomasochisme
artillerie	geschut
gesundheit	gezondheid
pon	nachtpon
pon	nachtjapon
lucifer	stekske
valg	braakland
valg	dries
valg	valgeland
elpee	langspeelplaat
potpourri	medley
janet	homofiel
donjon	slottoren
hoi	hallo
hoi	goedemorgen
hoi	goede dag
hoi	goedenavond
hoi	moi
indien	als
indien	zo
dinosaurus	dino
dinosaurus	dinosauriër
lepra	melaatsheid
grot	spelonk
sneaker	gymschoen
sneaker	sportschoen
tauon	taudeeltje
beginnen	starten
envelop	briefomslag
deuteron	deuteriumkern
triton	tritiumkern
sabbat	sjabbos
sabbat	sjabbat
sabbat	sjabbes
holler	loper
holler	renner
speeches	speechen
eisen	vereisen
eisen	vragen
hinterland	achterland
terril	steenberg
ramen	schatten
ramen	begroten
schal	weerklank
schal	galm
schal	geschal
docent	leraar
docent	leerkracht
docent	onderwijzer
desktop	bureaublad
hors	paard
hors	ros
medicus	arts
medicus	dokter
medicus	geneesheer
delict	misdrijf
af	klaar
ziekenhuis	gasthuis
ziekenhuis	hospitaal
ziekenhuis	kliniek
nes	landtong
nes	uitham
agente	politieagente
agente	spionne
broodmager	iel
toneelstuk	stuk
toneelstuk	theaterstuk
schreeuwen	krijsen
schreeuwen	gillen
zerk	grafsteen
pels	vacht
inferno	onderwereld
inferno	hellevuur
inferno	vuurzee
inferno	vlammenzee
kwik	kwikzilver
ramp	catastrofe
ramp	ongeluk
gros	merendeel
gros	meerderheid
dammen	damspel
kool	koolstof
mening	opinie
opinie	mening
treinspoor	spoor
aalscholver	schollevaar
aalscholver	scholver
giraf	giraffe
drom	meute
beroemd	befaamd
beroemd	fameus
beroemd	vermaard
beroemd	roemrijk
avondeten	avondmaal
avondeten	diner
belofte	toezegging
gebied	regio
boos	toornig
blij	lood
donker	duister
eenzaam	alleen
makkelijk	gemakkelijk
makkelijk	zelfgenoegzaam
mensen	lieden
mensen	lui
bruikbaar	nuttig
bruikbaar	dienstig
bruikbaar	handig
bruikbaar	functioneel
gevaar	perikel
gevaar	risico
gif	gift
gif	vergif
gif	venijn
gif	vergift
bijvoorbeeld	b.v.
bijvoorbeeld	bv.
bijvoorbeeld	b. v.
bijvoorbeeld	bijv.
alleen	enkel
alsjeblieft	alstublieft
haast	bijna
varken	zwijn
snelheid	spoed
stelen	jatten
stelen	ontvreemden
ontsnappen	ontkomen
binnen	in
deken	dekkleed
plattegrond	kaart
plafond	zoldering
pijn	den
pijn	denneboom
pijn	pijnboom
enthousiast	geestdriftig
extreem	uiterst
simpel	eenvoudig
rekenmachine	rekentoestel
rekenmachine	zakrekenaar
ongeluk	ongeval
ongeluk	pech
grappig	geinig
televisie	buis
televisie	kijkbuis
televisie	tv
vaak	dikwijls
vaak	menigmaal
vaak	oft
vaak	veel
zeer	pijn
tweede	ander
opeens	eensklaps
opeens	ineens
opeens	plots
opeens	plotseling
opeens	plotsklaps
ruiken	rieken
ruiken	geuren
liggen	zijn
liggen	zitten
liggen	staan
lomp	grof
lomp	plomp
hoewel	alhoewel
hoewel	ofschoon
veel	vaak
verleden	vorig
verleden	afgelopen
vannacht	gisternacht
verschrikkelijk	erg
kroeg	café
delicatessen	lekkernijen
Verenigde Staten van Amerika	Verenigde Staten
Verenigde Staten van Amerika	VS
Verenigde Staten van Amerika	Amerika
Verenigde Staten van Amerika	VSA
Bolivië	Bolivia
Antarctische Oceaan	Zuidelijke IJszee
Zuidelijke IJszee	Antarctische Oceaan
overkant	overzijde
tikfout	typfout
tikfout	zetfout
typfout	tikfout
typfout	zetfout
dokter	arts
dokter	geneesvrouw
dokter	geneesheer
bril	kijker
bril	telescoop
bril	verrekijker
bril	toiletbril
bril	wc-bril
jurk	kleedje
kus	zoen
hartaanval	hartinfarct
onzeker	onwis
legaal	toegestaan
legaal	wettig
missen	ontbreken
heten	verhitten
heten	verwarmen
heten	opwarmen
braden	roosteren
braden	bakken
uitkomen	resulteren
ondergaan	harden
ondergaan	uithouden
ondergaan	uitstaan
ondergaan	velen
ondergaan	verdragen
aanbakken	aanbranden
toreador	stierenvechter
toreador	torero
informeel	inf.
Hottentot	Khoikhoi
wagen	durven
wagen	riskeren
doch	edoch
-ol	hydroxy-
discours	vertoog
stomp	knobbel
stomp	slag
stomp	mep
stomp	mot
stomp	klop
flashback	terugblik
stibium	antimoon
stibium	antimonium
honk	heem
honk	thuis
exodus	uittocht
weinig	zelden
roepen	schreeuwen
roepen	brullen
roepen	tieren
roepen	bulderen
camping	kampeerterrein
drummer	percussionist
drummer	slagwerker
drummer	trommelaar
Boötes	Ossenhoeder
enigszins	iets
enigszins	ietwat
enigszins	enigermate
doek	lap
vechthaan	kemphaan
gesjirp	getsjirp
kemphaan	vechthaan
toorn	gramschap
toorn	woede
decades	decaden
aar	adelaar
aar	arend
elders	ergens anders
cel	gevangeniscel
cel	kloostercel
-amine	amino-
soulmate	geestverwant
soulmate	zielsverwant
delirium	delier
telkens als	telkens wanneer
telkens wanneer	telkens als
eenentwintigste	21e
eenentwintigste	21ste
rei	reidans
rei	rondedans
torero	stierenvechter
torero	toreador
kar	wagen
magnetron	microgolf
magnetron	microgolfoven
magnetron	magnetronoven
brr	hu
bloot	naakt
bloot	kaal
gulden	ƒ
gulden	fl
onderwijzer	onderrichter
pak	pakket
breuk	botbreuk
breuk	fractuur
gereed	paraat
gereed	klaar
hydroxy-	-ol
korf	mand
Kinshasa	Leopoldstad
