# Swedish seed (Germanic family — ADJ_first expected like English/German/Dutch)
en	det
ett	det
den	det
det	det
denna	det
detta	det
min	det
din	det
hans	det
hennes	det
vår	det
hund	noun
katt	noun
hus	noun
bil	noun
bok	noun
vatten	noun
träd	noun
man	noun
kvinna	noun
barn	noun
dag	noun
år	noun
tid	noun
värld	noun
liv	noun
hand	noun
öga	noun
mat	noun
arbete	noun
stad	noun
plats	noun
folk	noun
sak	noun
väg	noun
idé	noun
stor	adj
liten	adj
ny	adj
gammal	adj
bra	adj
dålig	adj
hög	adj
låg	adj
lång	adj
kort	adj
varm	adj
kall	adj
röd	adj
blå	adj
grön	adj
svart	adj
vit	adj
tung	adj
lätt	adj
snabb	adj
långsam	adj
stark	adj
svag	adj
vacker	adj
ful	adj
glad	adj
ledsen	adj
ung	adj
gå	verb
komma	verb
se	verb
veta	verb
vilja	verb
göra	verb
ta	verb
ge	verb
hitta	verb
springa	verb
äta	verb
dricka	verb
sova	verb
läsa	verb
skriva	verb
tala	verb
höra	verb
tänka	verb
snabbt	adv
långsamt	adv
mycket	adv
nu	adv
här	adv
där	adv
alltid	adv
aldrig	adv
i	prep
på	prep
till	prep
från	prep
med	prep
för	prep
utan	prep
