# Russian seed
этот	det
эта	det
это	det
мой	det
твой	det
его	det
её	det
наш	det
собака	noun
кошка	noun
дом	noun
машина	noun
книга	noun
вода	noun
дерево	noun
человек	noun
женщина	noun
ребёнок	noun
день	noun
год	noun
время	noun
мир	noun
жизнь	noun
рука	noun
глаз	noun
еда	noun
работа	noun
город	noun
место	noun
вещь	noun
путь	noun
большой	adj
маленький	adj
новый	adj
старый	adj
хороший	adj
плохой	adj
высокий	adj
низкий	adj
длинный	adj
короткий	adj
горячий	adj
холодный	adj
красный	adj
синий	adj
зелёный	adj
чёрный	adj
белый	adj
тяжёлый	adj
лёгкий	adj
быстрый	adj
медленный	adj
сильный	adj
слабый	adj
красивый	adj
уродливый	adj
счастливый	adj
грустный	adj
молодой	adj
идти	verb
видеть	verb
знать	verb
хотеть	verb
делать	verb
брать	verb
давать	verb
находить	verb
бежать	verb
есть	verb
пить	verb
спать	verb
читать	verb
писать	verb
говорить	verb
слышать	verb
думать	verb
быстро	adv
медленно	adv
очень	adv
сейчас	adv
здесь	adv
там	adv
всегда	adv
никогда	adv
в	prep
на	prep
к	prep
от	prep
с	prep
для	prep
без	prep
