# French seed
le	det
la	det
les	det
un	det
une	det
mon	det
ton	det
son	det
ce	det
chien	noun
chat	noun
maison	noun
voiture	noun
livre	noun
eau	noun
arbre	noun
homme	noun
femme	noun
enfant	noun
jour	noun
année	noun
temps	noun
monde	noun
vie	noun
main	noun
oeil	noun
nourriture	noun
travail	noun
ville	noun
endroit	noun
chose	noun
chemin	noun
grand	adj
petit	adj
nouveau	adj
vieux	adj
bon	adj
mauvais	adj
haut	adj
bas	adj
long	adj
court	adj
chaud	adj
froid	adj
rouge	adj
bleu	adj
vert	adj
noir	adj
blanc	adj
lourd	adj
léger	adj
rapide	adj
lent	adj
fort	adj
faible	adj
beau	adj
laid	adj
heureux	adj
triste	adj
jeune	adj
aller	verb
venir	verb
voir	verb
savoir	verb
vouloir	verb
faire	verb
prendre	verb
donner	verb
trouver	verb
courir	verb
manger	verb
boire	verb
dormir	verb
lire	verb
écrire	verb
parler	verb
entendre	verb
penser	verb
vite	adv
lentement	adv
très	adv
maintenant	adv
ici	adv
là	adv
toujours	adv
jamais	adv
dans	prep
sur	prep
à	prep
de	prep
avec	prep
par	prep
pour	prep
sans	prep
